1029,207703,en,Kingsman: The Secret Service,68.069,2014-12-13,7.6,13608,"['Crime', 'Comedy', 'Action', 'Adventure']",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,414351546,129,Manners maketh man.
1030,491480,en,The Boy Who Harnessed the Wind,49.477,2019-03-01,7.9,1150,"['Drama', 'History', 'Family']","Against all the odds, a thirteen year old boy in Malawi invents an unconventional way to save his family and village from famine.",0,113,
1031,75780,en,Jack Reacher,86.885,2012-12-20,6.5,5448,"['Crime', 'Drama', 'Thriller', 'Action']","When a gunman takes five lives with six shots, all evidence points to the suspect in custody. On interrogation, the suspect offers up a single note: ""Get Jack Reacher!"" So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.",218340595,130,The Law Has Limits. He Does Not.
1032,13688,cn,長江七號,56.046,2008-01-30,7.2,442,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Science Fiction']","Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",47301471,86,It's out of this world.
1033,11836,en,The SpongeBob SquarePants Movie,67.745,2004-11-14,6.9,2149,"['Family', 'Animation', 'Comedy', 'Fantasy']","There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",140161792,87,Bigger. Better. More absorbent.
1034,23483,en,Kick-Ass,62.892,2010-03-22,7.1,9700,"['Action', 'Crime']","Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",96188903,117,Shut up. Kick-Ass.
1035,508439,en,Onward,66.363,2020-02-29,7.8,4625,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",141592359,103,Their quest begineth.
1036,38408,en,Life As We Know It,54.286,2010-10-02,6.9,2615,"['Comedy', 'Romance', 'Drama']","After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",105734416,114,A comedy about taking it one step at a time.
1037,620,en,Ghostbusters,61.844,1984-06-08,7.4,6815,"['Comedy', 'Fantasy']","After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.",296187079,107,They ain't afraid of no ghost.
1038,321612,en,Beauty and the Beast,57.884,2017-03-16,7.0,13735,"['Family', 'Fantasy', 'Romance']",A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,1263521126,129,Be our guest.
1039,310131,en,The Witch,56.579,2015-01-27,6.8,5066,"['Horror', 'Drama', 'Mystery']","In 1630s New England, William and Katherine lead a devout Christian life with five filhosren, homesteading on the edge of an impassable wilderness, exiled from their settlement when William defies the local church. When their newborn son vanishes and crops mysteriously fail, the family turns on one another.",40423945,92,Evil takes many forms.
1040,81188,en,Rise of the Guardians,66.226,2012-11-21,7.3,5318,"['Family', 'Animation', 'Fantasy', 'Action', 'Adventure']","When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of filhosren all over the world.",306941670,97,You better believe.
1041,14128,en,Cinderella II: Dreams Come True,60.965,2002-02-23,6.1,1132,"['Family', 'Animation', 'Romance', 'Fantasy']","As a newly crowned princess, Cinderella quickly learns that life at the Palace - and her royal responsibilities - are more challenging than she had imagined. In three heartwarming tales, Cinderella calls on her animal friends and her Fairy Godmother to help as she brings her own grace and charm to her regal role and discovers that being true to yourself is the best way to make your dreams come true.",0,74,
1042,589761,ru,Чернобыль,86.404,2021-04-15,6.4,184,"['Drama', 'History', 'Adventure']",The aftermath of a shocking explosion at the Chernobyl nuclear power station made hundreds of people sacrifice their lives to clean up the site of the catastrophe and to successfully prevent an even bigger disaster that could have turned a large part of the European continent into an uninhabitable exclusion zone. This is their story.,5370393,136,
1043,10054,en,Spy Kids,60.954,2001-03-18,5.8,2674,"['Action', 'Comedy', 'Family', 'Adventure']","Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their filhosren. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",147934180,88,Real spies...only smaller
1044,624963,en,A Babysitter's Guide to Monster Hunting,57.039,2020-10-14,6.3,222,"['Family', 'Fantasy', 'Adventure', 'Comedy']","Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",0,94,
1045,10681,en,WALL·E,56.942,2008-06-22,8.0,14967,"['Animation', 'Family', 'Science Fiction']","WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",521311860,98,"After 700 years of doing what he was built for, he'll discover what he was meant for."
1046,282070,ja,寄生獣 完結編,51.987,2015-04-25,7.0,109,"['Science Fiction', 'Horror']","Alien pods come to Earth and, naturally, start taking over Human Hosts. One such pod only manages to take over one human's, Shin Izumi, right arm. Together they grow and co-exist, all the while the other aliens are making meals of other humans; Shin feels he must put a stop to it all, but his alien, Migi, doesn't see why.",0,117,
1047,49021,en,Killer Elite,50.732,2011-09-22,6.3,1652,"['Action', 'Adventure', 'Thriller']","Based on a shocking true story, Killer Elite pits two of the world’s most elite operatives—Danny, an ex-special ops agent and Hunter, his longtime mentor—against the cunning leader of a secret military society. Covering the globe from Australia to Paris, London and the Middle East, Danny and Hunter are plunged into a highly dangerous game of cat and mouse—where the predators become the prey.",57777106,116,May the best man live.
1048,204973,en,Venom,55.122,2011-07-15,6.3,13,['Thriller'],"After a car breaks down in an isolated desert, a mother and young daughter are relentlessly pursued by a deadly snake",0,92,Revenge has never been so ssssssssssweet
1049,2105,en,American Pie,61.017,1999-07-09,6.5,6156,"['Comedy', 'Romance']","At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",235483004,95,There's nothing like your first piece.
1050,524047,en,Greenland,56.653,2020-07-29,7.2,3051,"['Action', 'Thriller', 'Drama']","John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",47800000,120,
1051,653024,en,The God Committee,52.816,2021-07-02,7.6,19,"['Thriller', 'Drama']","Medicine, money and morality clash when a hospital's Heart Transplant Selection Committee has only minutes to decide which of three patients on the transplant list will receive a heart that has suddenly become available.",0,98,
1052,300671,en,13 Hours: The Secret Soldiers of Benghazi,57.357,2016-01-14,7.2,2559,"['War', 'Action', 'History', 'Thriller', 'Drama']",An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,69411370,144,"When everything went wrong, six men had the courage to do what was right."
1053,116322,es,La Leyenda de la Llorona,55.175,2011-10-21,7.7,160,"['Family', 'Animation']","Leo San Juan, el joven héroe de ""La Leyenda de la Nahuala"", está de regreso en una tenebrosa misión: atrapar a La Llorona, el maléfico espectro que desde hace siglos mantiene aterrorizado al pueblo de Xochimilco. Utilizando su experiencia como cazafantasmas, Leo y sus compañeros de aventura, logran dar con La Llorona y hacen hasta lo imposible por vencerla. Sin embargo, todos sus esfuerzos no sólo resultan inútiles, sino que ellos mismos terminan sufriendo la maldición de La Llorona...",0,0,
1054,10948,en,The Fox and the Hound,52.866,1981-07-10,7.1,2546,"['Adventure', 'Animation', 'Drama', 'Family']","When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",29800000,82,A story of two friends who didn't know they were supposed to be enemies.
1055,62213,en,Dark Shadows,51.216,2012-05-09,6.0,5914,"['Comedy', 'Fantasy']",Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,245527149,113,Every Family Has Its Demons
1056,24122,en,The Rebound,64.141,2009-09-16,6.5,693,"['Romance', 'Comedy']","Upon discovering her husband's infidelity, Sandy leaves the suburbs and moves into the city. There, she befriends Aram, a guy whose wife only married him so she could get a green card. Sandy hires Aram to be her nanny, and  it isn't long until Aram and Sandy find out they get along wonderfully and start to date. But is their relationship real or is it, in fact, just a rebound for both of them?",21791288,95,She's still got it. He's just getting it.
1057,833971,es,La Casa de las Flores: la película,52.462,2021-06-23,8.3,82,['Drama'],The De La Mora siblings concoct a mischievous plan to break into their old family home to retrieve a hidden treasure of significant importance.,0,86,
1058,43959,en,Soul Surfer,55.77,2011-04-08,7.1,983,"['Family', 'Drama']","The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.",47088990,112,"When you come back from a loss, beat the odds, and never say never, you find a champion."
1059,561,en,Constantine,53.567,2005-02-08,7.0,5219,"['Fantasy', 'Action', 'Horror']","John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",230884728,121,"Hell Wants Him, Heaven Won't Take Him, Earth Needs Him."
1060,10693,en,Peter Pan,65.012,1953-02-05,7.2,4286,"['Animation', 'Family', 'Adventure', 'Fantasy']","Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where filhoshood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.",87404651,77,It will live in your heart forever!
1061,535845,en,Brian Banks,55.081,2019-08-09,7.3,118,['Drama'],An All-American football player's dreams to play in the NFL are halted when he is falsely accused of rape and sent to prison.,4,99,Falsely accused. Wrongfully convicted. Never defeated.
1062,172385,en,Rio 2,48.747,2014-03-19,6.5,2687,"['Family', 'Adventure', 'Comedy', 'Animation']","It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",500188435,101,It's On In The Amazon
1063,462883,en,Woody Woodpecker,49.251,2017-10-05,6.7,565,"['Animation', 'Comedy', 'Family']",Woody Woodpecker enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.,0,91,Get ready for a lesson about the bird and the bees.
1064,447362,en,Life in a Year,63.083,2020-11-27,8.4,879,"['Drama', 'Romance']","A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",0,107,
1065,785527,nl,Forever Rich,51.748,2021-10-01,6.0,52,"['Crime', 'Comedy', 'Drama']","This is the story of Richie and his journey to become the greatest rap-artist in the Netherlands. One evening he is violently mugged by a group of teenagers and loses his most prized possession: an expensive watch. When images of the humiliating robbery go viral, Richie's hard-earned reputation is damaged.",0,89,
1066,277217,en,Descendants,75.808,2015-07-31,7.1,1871,"['Family', 'Music', 'Adventure', 'Comedy', 'Fantasy', 'TV Movie']","A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).",0,112,They're not bad. They're just born that way.
1067,19913,en,(500) Days of Summer,54.692,2009-07-17,7.3,7945,"['Comedy', 'Drama', 'Romance']","Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",60781545,95,This is not a love story. This is a story about love.
1068,305470,en,Power Rangers,63.548,2017-03-23,6.3,3706,"['Science Fiction', 'Action', 'Adventure']","Saban's Power Rangers follows five ordinary teens who must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",142337240,124,Together we are more
1069,156717,en,Death Race: Inferno,49.734,2013-01-04,5.8,561,"['Action', 'Science Fiction', 'Thriller']","Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",0,104,Welcome to the Inferno
1070,311324,en,The Great Wall,64.087,2016-12-16,5.9,4043,"['Action', 'Adventure', 'Fantasy']",European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,331957105,103,1700 years to build. 5500 miles long. What were they trying to keep out?
1071,270771,en,The Well,54.033,2014-06-12,6.2,155,"['Horror', 'Thriller', 'Action']","In the near future, society collapses and water becomes scarce. When a greedy water baron starts violently clearing out survivors, Kendal, a 17-year-old teenager, fights the baron's henchman to keep a well open.",0,95,Stand your ground.
1072,166428,en,How to Train Your Dragon: The Hidden World,54.877,2019-01-03,7.8,4801,"['Animation', 'Family', 'Adventure']","As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",517526875,104,The friendship of a lifetime
1073,371370,ja,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,56.106,1993-12-31,6.8,20,"['Action', 'Animation', 'Comedy']","This movie is very different from the previous TV specials (Dragon Ball Z: Bardock - The Father of Goku and Dragon Ball Z: The History of Trunks), as it is a look back at what had happened in Dragon Ball Z in 1993.  In this film, which is believed to take place some time around the 25th World Martial Arts Tournament, Gohan and Goten are having a hot bath outside in the middle of winter. Goku (who is still dead) suddenly appears in front of his sons with the help of his Instant Transmission, and joins them in the tub. While there, the three Saiyans reflect back on the events that occurred during the Cell Games. Inside the house after Chi-Chi appeared, Goku tells his sons about Pikkon and the Other World Tournament.  Later, the four members of the Son family appear dressed nicely. Gohan says that the adult division of the Tournament will begin this next year (in 1994), and the special comes to an end.",0,5,
1074,553839,ja,劇場版 幼女戦記,64.712,2019-02-08,8.1,98,"['Animation', 'Action', 'War', 'Fantasy']","With its armies sweeping across the continent, the Empire seems unstoppable. After securing victory over the remnants of the Republic's army, the Empire's ultimate victory is finally within reach. However, dark clouds are gathering in the East. The communist-led Russy Federation is mustering troops on its western border, preparing to enter the war. Supported by a detachment of Allied volunteer magicians—among whom is Mary Sioux, the daughter of a soldier killed by Tanya—the Federation is determined to spread the communist creed and bring the Empire to its knees. Meanwhile, Tanya and her battalion return to the imperial capital from the southern front. Upon their arrival, they are tasked with investigating troop movements on the border with the Federation. Any escalation of violence at this point may lead to new conflicts, plunging the world into a global war. Will the Empire eventually emerge victorious from its struggle, or will it crumble in the face radically different ideologies?",0,98,
1075,4257,en,Scary Movie 4,65.654,2006-04-12,5.5,2470,['Comedy'],"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",178262620,83,Bury the grudge. Burn the village.  See the saw.
1076,210577,en,Gone Girl,46.07,2014-10-01,7.9,14928,"['Mystery', 'Thriller', 'Drama']","With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",369330363,149,You don't know what you've got 'til it's...
1077,42246,en,Tom and Jerry: The Fast and the Furry,52.503,2005-10-11,7.0,181,"['Family', 'Animation', 'Comedy', 'Action', 'Adventure']","After being evicted from their old house by Tom's owner for causing major damage, cat and mouse Tom and Jerry enter a race entitled the ""Fabulous Super Race"" to win a mansion.",0,75,
1078,82700,en,After Earth,63.502,2013-05-30,5.2,5589,"['Science Fiction', 'Action', 'Adventure']","One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",243843127,100,"Danger is real, fear is a choice"
1079,147441,en,Exodus: Gods and Kings,61.248,2014-12-03,5.8,3782,"['Adventure', 'Drama', 'Action']","The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",268031828,150,"Once brothers, now enemies."
1080,353486,en,Jumanji: Welcome to the Jungle,55.231,2017-12-09,6.8,11155,"['Adventure', 'Action', 'Comedy', 'Fantasy']","The tables are turned as four teenagers are sucked into Jumanji's world - pitted against rhinos, black mambas and an endless variety of jungle traps and puzzles. To survive, they'll play as characters from the game.",962102237,119,The game has evolved.
1081,106,en,Predator,57.186,1987-06-12,7.5,5781,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,98267558,107,Soon the hunt will begin.
1082,9702,en,Bound by Honor,54.126,1993-02-05,8.1,821,"['Action', 'Crime', 'Drama', 'Thriller']","Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",0,190,An epic story of three brothers. Bound by blood. Divided by fate. Driven by destiny.
1083,338952,en,Fantastic Beasts: The Crimes of Grindelwald,61.139,2018-11-14,6.9,8481,"['Adventure', 'Fantasy', 'Drama']","Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",653355901,134,Fate of One. Future of All.
1084,575813,zh,少年的你,54.74,2019-10-25,8.4,184,['Drama'],"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations.",225879065,135,You protect the world. I'll protect you.
1085,70160,en,The Hunger Games,57.826,2012-03-12,7.2,18477,"['Science Fiction', 'Adventure', 'Fantasy']","Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",691210692,142,May The Odds Be Ever In Your Favor.
1086,648964,ja,"Ninja Escapades: Creation of Akatsuki, The Two Uchiha, The Far Reaches of Hope",58.62,2014-09-11,6.5,14,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Comedy']",,0,53,
1087,471498,fr,Oxygène,46.738,2021-05-12,6.7,835,"['Science Fiction', 'Thriller', 'Horror']","A woman wakes in a cryogenic chamber with no recollection of how she got there, and must find a way out before running out of air.",0,100,No escape. No memory. 90 min to live.
1088,39107,ja,ドラゴンボールZ 復活のフュージョン!! 悟空とベジータ,58.93,1995-03-04,7.5,583,"['Animation', 'Action', 'Fantasy', 'Science Fiction']","Not paying attention to his job, a young demon allows the evil cleansing machine to overflow and explode, turning the young demon into the infamous monster Janemba. Goku and Vegeta make solo attempts to defeat the monster, but realize their only option is fusion.",0,55,
1089,621013,en,Chemical Hearts,58.217,2020-08-21,7.5,882,"['Drama', 'Romance']","When a hopelessly romantic high school senior falls for a mysterious new classmate, it sets them both on an unexpected journey that teaches them about love, loss, and most importantly themselves.",0,93,Fall in love. Fall apart.
1090,617762,en,The Electrical Life of Louis Wain,83.296,2021-10-21,7.0,23,"['Drama', 'History']","The extraordinary true story of eccentric British artist Louis Wain, whose playful, sometimes even psychedelic pictures helped to transform the public's perception of cats forever.",0,111,
1091,136799,en,Trolls,60.828,2016-10-13,6.7,2890,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy', 'Music']","Lovable and friendly, the trolls love to play around. But one day, a mysterious giant shows up to end the party. Poppy, the optimistic leader of the Trolls, and her polar opposite, Branch, must embark on an adventure that takes them far beyond the only world they’ve ever known.",346864462,92,Find your happy place.
1092,119283,en,Parker,53.17,2013-01-23,6.0,2479,"['Action', 'Crime']","A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",46216641,118,"To get away clean, you have to play dirty."
1093,41446,en,Scream 4,51.859,2011-04-11,6.3,2355,"['Horror', 'Mystery']","Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",97231420,111,New decade. New rules.
1094,8065,en,21,41.804,2008-03-27,6.7,3642,"['Drama', 'Crime']","Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",69823199,123,They proved the Vegas Blackjack System was beatable...by beating the hell out of it.
1095,57201,en,The Lone Ranger,52.607,2013-07-03,6.1,4910,"['Action', 'Adventure', 'Western']","The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",260502115,149,Never Take Off the Mask
1096,293167,en,Kong: Skull Island,53.011,2017-03-08,6.5,8551,"['Action', 'Adventure', 'Fantasy']","Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",566652812,118,All hail the king
1097,82702,en,How to Train Your Dragon 2,61.659,2014-06-05,7.7,7727,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']","Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",621537500,102,The training is over.
1098,542178,en,The French Dispatch,61.436,2021-10-21,7.3,213,"['Comedy', 'Drama', 'Romance']","The staff of a European publication decides to publish a memorial edition highlighting the three best stories from the last decade: an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",15000000,108,
1099,4922,en,The Curious Case of Benjamin Button,50.237,2008-12-25,7.6,10140,"['Drama', 'Fantasy', 'Romance']","I was born under unusual circumstances. And so begins. The Curious Case of Benjamin Button, adapted from the 1920s story by F. Scott Fitzgerald about a man who is born in his eighties and ages backwards: a man, like any of us, who is unable to stop time. We follow his story, set in New Orleans, from the end of World War I in 1918 into the 21st century, following his journey that is as unusual as any man's life can be. Directed by David Fincher and starring Brad Pitt and Cate Blanchett with Taraji P. Henson, Tilda Swinton, Jason Flemyng, Elias Koteas and Julia Ormond, Benjamin Button, is a grand tale of a not-so-ordinary man and the people and places he discovers along the way, the loves he finds, the joys of life and the sadness of death, and what lasts beyond time.",333932083,166,"Life isn't measured in minutes, but in moments."
1100,222935,en,The Fault in Our Stars,52.838,2014-05-16,7.6,9638,"['Romance', 'Drama']","Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",307166834,126,
1101,200727,en,"Love, Rosie",53.335,2014-10-16,7.8,5218,"['Comedy', 'Romance']","Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",4439431,102,Right Love. Wrong Time.
1102,141052,en,Justice League,61.587,2017-11-15,6.2,10894,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",657924295,120,
1103,238,en,The Godfather,54.022,1972-03-14,8.7,15020,"['Drama', 'Crime']","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",245066411,175,An offer you can't refuse.
1104,545609,en,Extraction,53.949,2020-04-24,7.4,4203,"['Drama', 'Action', 'Thriller']","Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",0,116,"When the mission ends, redemption begins"
1105,80321,en,Madagascar 3: Europe's Most Wanted,55.558,2012-06-06,6.6,4860,"['Animation', 'Family', 'Comedy', 'Adventure']","Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",746921274,93,They Have One Shot to Get Back Home.
1106,68737,en,Seventh Son,54.326,2014-12-12,5.5,2076,"['Adventure', 'Fantasy']","John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",114178613,102,"When darkness falls, the son will rise. When the son falls, the dark knight will rise."
1107,471335,ko,치즈인더트랩,65.079,2018-03-14,6.6,49,"['Romance', 'Drama', 'Thriller']",Movie is based on the popular webcomic “Cheese in the Trap” by Soonkki which was previously adapted in the 2016 television drama series “Cheese in the Trap.”,0,113,
